id,cmc_rank,id,name,symbol,slug,market_cap,volume_24h,date_added
741,742,23756,ChainGPT,CGPT,chaingpt,10382985.402239816,4343943.00346233,2023-04-10T12:12:43.000Z
742,743,7095,Unisocks,SOCKS,unisocks,10344287.046484098,0.0,2020-09-18T00:00:00.000Z
743,744,16432,Everdome,DOME,everdome,10264380.258375717,1067692.41064656,2021-12-23T16:34:38.000Z
744,745,2354,GET Protocol,GET,get-protocol,10237529.540047174,19855.95638729,2018-01-09T00:00:00.000Z
745,746,2090,LATOKEN,LA,latoken,10219162.199722068,8771.02443167,2017-10-25T00:00:00.000Z
746,747,23380,Nexa,NEXA,nexa,10215719.909884498,247128.37152301,2023-02-02T06:22:09.000Z
747,748,1556,Chrono.tech,TIME,chrono-tech,10197443.3249781,231877.45729048,2017-02-26T00:00:00.000Z
748,749,12041,Dimitra,DMTR,dimitra,10185898.424924739,258062.81911886,2021-09-21T22:52:25.000Z
749,750,17742,Cult DAO,CULT,cult-dao,10173882.88625779,162683.56182243,2022-01-31T02:46:54.000Z
750,751,2222,Bitcoin Diamond,BCD,bitcoin-diamond,10078766.694523092,42717.04557925,2017-11-24T00:00:00.000Z
751,752,1154,Validity,VAL,validity,10072667.109879224,203471.18769236,2016-01-18T00:00:00.000Z
752,753,21134,SquidGrow,SQUIDGROW,squid-grow,10051530.526665226,438822.25665683,2022-07-26T12:49:42.000Z
753,754,4702,Rupiah Token,IDRT,rupiah-token,9931700.531383434,291786.50262811,2019-09-24T00:00:00.000Z
754,755,1392,Pluton,PLU,pluton,9874980.24180732,190916.51709543,2016-09-17T00:00:00.000Z
755,756,23196,Grove Coin,GRV,grove3,9859350.932231728,3363433.12860606,2023-01-11T17:31:53.000Z
756,757,4746,Quiztok,QTCON,quiztok,9801361.788542176,241110.08031208,2020-04-28T00:00:00.000Z
757,758,6669,PowerPool,CVP,powerpool,9781150.477177862,1660890.56262432,2020-08-21T00:00:00.000Z
758,759,19134,Bubblefong,BBF,bubblefong,9780029.57511897,1015191.08139857,2022-03-28T09:47:03.000Z
759,760,21060,GALAXIA,GXA,galaxia,9756414.789874608,434565.07963215,2022-07-20T09:52:31.000Z
760,761,5829,TrustSwap,SWAP,trustswap,9767457.212659992,936811.50204745,2020-07-10T00:00:00.000Z
761,762,9760,Stratos,STOS,stratos,9736552.969223881,216087.3741824,2021-06-13T00:00:00.000Z
762,763,3581,Kleros,PNK,kleros,9731164.468624387,156045.71237585,2018-11-01T00:00:00.000Z
763,764,5221,Handshake,HNS,handshake,9690934.072176695,53978.84310963,2020-02-22T00:00:00.000Z
764,765,22771,Indigo Protocol,INDY,indigo-protocol,9644238.598827643,43091.52540048,2022-11-23T19:40:34.000Z
765,766,6187,Serum,SRM,serum,9593415.40678613,870897.93636525,2020-08-04T00:00:00.000Z
766,767,14304,Gamium,GMM,gamium,9580434.361653809,378314.10739667,2021-11-11T03:50:30.000Z
767,768,16305,Izumi Finance,IZI,izumi-finance,9488706.210957812,335435.55557929,2021-12-21T01:43:27.000Z
768,769,14822,Victoria VR,VR,victoria-vr,9479202.503770338,511730.9160309,2021-11-19T05:45:39.000Z
769,770,21706,SuperWalk,GRND,superwalk,9400321.795617895,178967.62699342,2022-09-05T09:10:34.000Z
770,771,20090,ETHAX,ETHAX,ethax,9412081.3494654,1.00026072,2022-05-11T11:49:40.000Z
771,772,3260,AMO Coin,AMO,amo-coin,9414896.685239857,395898.29716811,2018-09-10T00:00:00.000Z
772,773,2165,ERC20,ERC20,erc20,9348495.931302503,124.51690393,2017-11-09T00:00:00.000Z
773,774,5410,PARSIQ,PRQ,parsiq,9342532.642821247,622988.38476236,2020-04-02T00:00:00.000Z
774,775,5794,pNetwork,PNT,pnetwork,9331825.129007258,1102011.43548317,2020-07-01T00:00:00.000Z
775,776,3137,KARMA,KARMA,karma-eos,9295144.951735796,18.58119031,2018-08-10T00:00:00.000Z
776,777,8660,BSCPAD,BSCPAD,bscpad,9292321.800186992,122356.01722631,2021-03-03T00:00:00.000Z
777,778,5338,Somnium Space Cubes,CUBE,somnium-space-cubes,9207651.53325862,15362.29598176,2020-03-18T00:00:00.000Z
778,779,24220,Propchain,PROPC,propchain,9194187.927317329,517811.47623023,2023-05-19T05:03:47.000Z
779,780,4467,Nestree,EGG,nestree,9165521.62306548,29998.08876129,2019-09-09T00:00:00.000Z
780,781,8378,Akita Inu,AKITA,akita-inu,9160236.556330377,410327.67542182,2021-02-02T00:00:00.000Z
781,782,3422,SHPING,SHPING,shping,9063359.32117034,205420.39697284,2018-10-10T00:00:00.000Z
782,783,6929,Hegic,HEGIC,hegic,9120645.692692151,208687.41269954,2020-09-07T00:00:00.000Z
783,784,8191,NFTX,NFTX,nftx,9092465.842300456,79168.31603505,2021-01-06T00:00:00.000Z
784,785,11796,Inter Milan Fan Token,INTER,inter-milan-fan-token,9090266.779148942,667411.46469245,2021-09-10T14:07:01.000Z
785,786,2934,BitKan,KAN,bitkan,9088480.285932368,373116.75726964,2018-07-30T00:00:00.000Z
786,787,5634,Fuse,FUSE,fuse-network,9081030.480064092,526710.42036265,2021-02-01T00:00:00.000Z
787,788,12664,Scallop,SCLP,scallop,9047082.042742772,1344449.70467445,2021-10-12T19:46:02.000Z
788,789,2827,Phantasma,SOUL,phantasma,9036449.228409084,184047.4657495,2018-05-28T00:00:00.000Z
789,790,16434,Ooki Protocol,OOKI,ooki-protocol,9027709.538697612,1818619.52309038,2021-12-23T19:59:20.000Z
790,791,19621,Cosplay Token,COT,cosplay-token,9018569.064824497,186281.13576229,2022-04-19T15:40:25.000Z
791,792,20245,Comtech Gold,CGO,comtech-gold,9007171.18328663,709645.59432691,2022-05-23T15:26:29.000Z
792,793,15142,Katana Inu,KATA,katana-inu,8974210.451746754,701465.88462768,2021-11-25T02:45:24.000Z
793,794,4293,PERL.eco,PERL,perlin,8937734.699238714,536985.57187993,2019-08-26T00:00:00.000Z
794,795,1492,Obyte,GBYTE,obyte,8925506.85414722,3822.5225798,2016-12-27T00:00:00.000Z
795,796,3625,QuadrantProtocol,EQUAD,quadrantprotocol,8917515.957204215,8097.983378,2018-12-04T00:00:00.000Z
796,797,21997,Hourglass,WAIT,hourglass,8904651.9682681,102366.39951915,2022-09-29T05:26:08.000Z
797,798,6993,REVV,REVV,revv,8815117.352174763,1438319.27454526,2020-09-10T00:00:00.000Z
798,799,3441,Divi,DIVI,divi,8804606.698885214,128258.55979664,2018-10-12T00:00:00.000Z
799,800,4890,Newscrypto,NWC,newscrypto,8790132.172366131,69918.92256942,2019-11-06T00:00:00.000Z
800,801,90,Dimecoin,DIME,dimecoin,8585895.47198602,0.0,2014-01-06T00:00:00.000Z
801,802,18354,Rebel Bots,RBLS,rebel-bots,8547239.188266052,91731.77469441,2022-02-24T10:22:46.000Z
802,803,1712,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,8494506.407115519,1937.09643657,2017-06-10T00:00:00.000Z
803,804,2949,Kryll,KRL,kryll,8407739.705579208,73036.50153013,2018-07-19T00:00:00.000Z
804,805,5060,XeniosCoin,XNC,xenioscoin,8399782.936453672,1003.24809105,2019-12-19T00:00:00.000Z
805,806,2545,Arcblock,ABT,arcblock,8385530.992519744,590802.21168384,2018-02-26T00:00:00.000Z
806,807,8255,Prosper,PROS,prosper,8329313.959626841,1128292.67981865,2021-01-13T00:00:00.000Z
807,808,24911,Turbo,TURBO,turbo,8301043.613944939,3649418.99650207,2023-05-04T05:24:19.000Z
808,809,10669,Pallapay,PALLA,pallapay,8261838.520214055,12.04827197,2021-06-26T00:00:00.000Z
809,810,12064,Cratos,CRTS,cratos,8257824.653491032,416540.36211315,2021-09-22T23:11:43.000Z
810,811,2134,Grid+,GRID,grid,8168623.445654568,0.0,2017-11-01T00:00:00.000Z
811,812,7486,Rari Governance Token,RGT,rari-governance-token,8143253.265771432,19206.62502575,2020-10-22T00:00:00.000Z
812,813,8376,MASQ,MASQ,masq,8128937.612804455,41223.87288893,2021-02-02T00:00:00.000Z
813,814,8200,Shapeshift FOX Token,FOX,fox-token,8086434.9219585685,141470.87062671,2021-01-06T00:00:00.000Z
814,815,3698,Observer,OBSR,observer,8058692.167251195,82337.18672741,2019-01-15T00:00:00.000Z
815,816,14878,Alephium,ALPH,alephium,8049021.366033935,30009.54288178,2021-11-20T03:22:53.000Z
816,817,19236,Gulf Coin,GULF,gulf-coin,8030990.632538593,710416.11016885,2022-03-31T06:38:46.000Z
817,818,8276,Arianee,ARIA20,arianee-protocol,7975678.411679433,0.0,2021-01-18T00:00:00.000Z
818,819,23326,Giant Mammoth,GMMT,giant-mammoth,7959718.084481929,5100851.91855018,2023-01-27T12:28:22.000Z
819,820,5079,apM Coin,APM,apm-coin,7919636.002205422,1671012.99814837,2019-12-27T00:00:00.000Z
820,821,15270,Vita Inu,VINU,vita-inu,7893433.650658934,1075193.47883194,2021-11-29T06:48:56.000Z
821,822,16389,UX Chain,UX,umee,7883685.613385274,193556.7529802,2021-12-23T03:57:49.000Z
822,823,8617,Red Kite,PKF,polkafoundry,7883790.950340133,221005.19458552,2021-03-01T00:00:00.000Z
823,824,3829,Nash,NEX,nash,7865104.63120166,1543.14792981,2019-04-01T00:00:00.000Z
824,825,5626,King DAG,KDAG,king-dag,7836956.498492656,80921.58904481,2020-05-26T00:00:00.000Z
825,826,7412,UniLend,UFT,unilend,7778772.701816326,1677457.00282454,2020-10-14T00:00:00.000Z
826,827,3974,Bitcoin 2,BTC2,bitcoin2,7766848.437093021,980.10861992,2019-05-28T00:00:00.000Z
827,828,10099,KALM,KALM,kalmar,7766789.054558623,40780.6608345,2021-05-27T00:00:00.000Z
828,829,5229,AS Roma Fan Token,ASR,as-roma-fan-token,7744398.049862297,3562532.19388535,2020-02-13T00:00:00.000Z
829,830,5616,MATH,MATH,math,7723758.42052571,162740.79848118,2020-05-21T00:00:00.000Z
830,831,9111,Push Protocol,PUSH,epns,7721369.8460495435,247238.56959292,2021-04-13T00:00:00.000Z
831,832,7590,Dvision Network,DVI,dvision-network,7598724.853806197,100167.28118665,2020-11-04T00:00:00.000Z
832,833,27809,HarryPotterObamaPacMan8Inu,XRP,harrypotterobamapacman8inu,7588965.02567086,537139.76144254,2023-08-11T16:17:34.000Z
833,834,8202,ZKSpace,ZKS,zkswap,7580986.300922878,411762.82569057,2021-01-07T00:00:00.000Z
834,835,12319,DeFi Kingdoms,JEWEL,defi-kingdoms,7562173.236349122,46055.76010226,2021-10-05T03:06:11.000Z
835,836,7396,r/CryptoCurrency Moons,MOON,moon,7531498.145343448,644958.7384975,2020-10-14T00:00:00.000Z
836,837,21849,Diamond Launch,DLC,diamond-launch,7510908.143534344,190843.70327307,2022-09-16T10:01:46.000Z
837,838,19063,MEVerse,MEV,meverse,7496511.45808708,161282.20081821,2022-03-25T06:08:42.000Z
838,839,5228,Galatasaray Fan Token,GAL,galatasaray-fan-token,7497056.207803722,904454.68586495,2020-06-08T00:00:00.000Z
839,840,6375,ASTA,ASTA,asta,7495607.734234648,195098.50110709,2020-08-07T00:00:00.000Z
840,841,16352,Green Satoshi Token (SOL),GST,green-satoshi-token,7483952.195783256,284272.79625022,2021-12-22T01:37:42.000Z
841,842,10042,Karura,KAR,karura,7441116.298961069,156205.98124975,2021-05-25T00:00:00.000Z
842,843,5435,Epic Cash,EPIC,epic-cash,7421996.481425899,961.49373188,2020-04-12T00:00:00.000Z
843,844,14345,Botto,BOTTO,botto,7413323.778730755,318244.9621823,2021-11-11T09:51:21.000Z
844,845,11367,Aurory,AURY,aurory,7383708.575655833,105596.75511617,2021-10-24T16:58:08.000Z
845,846,22620,Across Protocol,ACX,across-protocol,7346132.284145257,225368.23808379,2022-11-09T23:45:27.000Z
846,847,22970,Carrieverse,CVTX,carrieverse,7324013.6817108095,244943.68448831,2023-01-31T08:55:13.000Z
847,848,22929,Verse,VERSE,verse-token,7304723.932165299,245787.80438714,2022-12-09T08:19:17.000Z
848,849,24793,MongCoin,$MONG,mongcoin,7288699.668728619,1358244.7209187,2023-04-28T06:50:35.000Z
849,850,15463,SIDUS,SIDUS,sidus,7228448.319491739,496116.75302517,2021-12-15T14:37:58.000Z
850,851,6747,Crust Network,CRU,crustnetwork,7208663.043244798,1196637.67270005,2020-08-28T00:00:00.000Z
851,852,11560,DeHub,DHB,dehub,7155524.752834853,54876.67718179,2021-09-01T20:42:38.000Z
852,853,9473,Unicly CryptoPunks Collection,UPUNK,unicly-cryptopunks-collection,7155105.060484639,0.0,2021-04-28T00:00:00.000Z
853,854,5070,Tap,XTP,tap,7094926.142178338,200519.31903593,2019-12-24T00:00:00.000Z
854,855,3722,TEMCO,TEMCO,temco,7093484.320017825,17996.2802244,2019-02-04T00:00:00.000Z
855,856,132,Counterparty,XCP,counterparty,7025582.648037078,425.59710001,2014-02-15T00:00:00.000Z
856,857,15084,Symbiosis,SIS,symbiosis-finance,7011146.2152303625,11801500.10443023,2021-11-24T03:06:29.000Z
857,858,3035,Blocksquare Token,BST,blocksquare-token,6914022.647916234,276492.99607066,2018-07-31T00:00:00.000Z
858,859,16996,Pip,PIP,pip,6878055.000575074,310519.96534954,2022-01-07T09:29:32.000Z
859,860,21013,Meta Apes,PEEL,meta-apes-peel,6850547.130512583,2874.40294591,2022-07-17T19:30:37.000Z
860,861,4887,Receive Access Ecosystem,RAE,receive-access-ecosystem,6843655.109227885,0.0,2020-02-17T00:00:00.000Z
861,862,4116,TOKPIE,TKP,tokpie,6841739.56902941,21511.70901283,2019-10-11T00:00:00.000Z
862,863,2474,Matrix AI Network,MAN,matrix-ai-network,6799786.754898409,114128.63558968,2018-01-27T00:00:00.000Z
863,864,11750,Buying.com,BUY,buying-com,6776004.010300592,315778.62694841,2021-09-07T19:22:55.000Z
864,865,10933,Impossible Finance Launchpad,IDIA,impossible-decentralized-incubator-access,6764674.900584311,12450.40766119,2021-08-18T00:00:00.000Z
865,866,18913,MarsDAO,MDAO,marsdao,6759494.368134306,307800.17636602,2022-03-17T13:31:47.000Z
866,867,1700,Æternity,AE,aeternity,6739651.167820405,261980.34338622,2017-06-01T00:00:00.000Z
867,868,15257,EverRise,RISE,everrise,6726906.69713361,7278.59221817,2021-06-21T00:00:00.000Z
868,869,6180,Suku,SUKU,suku,6618322.058534561,331881.2114503,2020-08-04T00:00:00.000Z
869,870,10275,Catgirl,CATGIRL,catgirl,6562191.695781703,1119268.1836853,2021-06-03T00:00:00.000Z
870,871,11498,Chainbing,CBG,chainbing,6519784.114016911,0.0,2021-08-30T15:26:47.000Z
871,872,17704,GensoKishi Metaverse,MV,gensokishis-metaverse,6478944.692867175,538934.03394773,2022-01-28T06:19:42.000Z
872,873,23257,STFX,STFX,stfx,6455580.111678393,41419.27551134,2023-01-24T05:21:37.000Z
873,874,4490,Emirex Token,EMRX,emirex-token,6406319.666901166,43203.88188779,2019-09-10T00:00:00.000Z
874,875,12573,Clearpool,CPOOL,clearpool,6395862.768981636,192097.09862766,2021-10-10T08:04:07.000Z
875,876,20315,LeisureMeta,LM,leisuremeta,6380922.183049711,1495692.58577696,2022-05-26T09:56:21.000Z
876,877,28247,$REKT,REKT,rektcoin,6356214.789210273,1417073.46686094,2023-10-19T14:00:30.000Z
877,878,8567,HAPI Protocol,HAPI,hapi-one,6354036.4994798,238781.45376232,2021-02-23T00:00:00.000Z
878,879,18839,Orbcity,ORB,orbcity,6342173.397052773,1567028.61067607,2022-03-15T20:06:15.000Z
879,880,18208,Kunci Coin,KUNCI,kunci-coin,6324196.966044775,27487.54214306,2022-02-21T05:21:21.000Z
880,881,1104,Augur,REP,augur,6314447.904256132,553516.98988552,2015-10-27T00:00:00.000Z
881,882,3875,Valor Token,VALOR,valor-token,6309388.317947539,78477.63360875,2019-04-18T00:00:00.000Z
882,883,6715,Sperax,SPA,sperax,6283465.599767525,459418.03114714,2020-08-26T00:00:00.000Z
883,884,3768,PIBBLE,PIB,pibble,6243420.999001373,161644.64263124,2019-02-28T00:00:00.000Z
884,885,4809,Project WITH,WIKEN,project-with,6234358.850185567,47145.56056931,2019-11-09T00:00:00.000Z
885,886,5382,ELYSIA,EL,elysia,6216845.324239585,129819.69841876,2020-03-30T00:00:00.000Z
886,887,4704,Banano,BAN,banano,6203588.475740073,11267.02672986,2020-01-22T00:00:00.000Z
887,888,12969,Gari Network,GARI,gari,6189251.201260763,1318168.2560217,2021-10-21T09:32:59.000Z
888,889,5429,DEAPcoin,DEP,deapcoin,6170071.79535108,1210860.17867568,2020-04-10T00:00:00.000Z
889,890,12148,Swash,SWASH,swash,6176756.432710861,64182.29929063,2021-09-26T10:44:45.000Z
890,891,13472,XDEFI Wallet,XDEFI,xdefi-wallet,6154787.78505792,450287.95587205,2021-11-18T14:28:22.000Z
891,892,16552,RAI Finance,SOFI,rai-finance-sofi,6127008.692676884,538937.8193865,2021-04-07T00:00:00.000Z
892,893,4268,NewYork Exchange,NYE,newyork-exchange,6113848.593118632,113.96553916,2019-08-20T00:00:00.000Z
893,894,11202,Tokemak,TOKE,tokemak,6097474.115180396,260548.32484107,2021-08-09T00:00:00.000Z
894,895,14179,Pintu Token,PTU,pintu-token,6089666.391324836,5736.00266181,2021-11-09T14:27:20.000Z
895,896,6947,Valobit,VBIT,valobit,6074445.315273101,24722.47445403,2020-09-08T00:00:00.000Z
896,897,22556,PlayZap,PZP,playzap,6033752.021905221,295781.61484218,2022-11-04T16:46:56.000Z
897,898,19216,Blockchain Brawlers,BRWL,blockchain-brawlers,6014397.313145455,263546.94773529,2022-03-30T14:06:07.000Z
898,899,2324,BigONE Token,ONE,bigone-token,5992462.500321531,0.0,2017-12-30T00:00:00.000Z
899,900,11532,Arsenal Fan Token,AFC,arsenal-fan-token,5963176.49704342,1487108.90720214,2021-09-01T06:53:13.000Z
900,901,4862,DAD,DAD,dad,5919950.476259784,193714.33197875,2019-10-31T00:00:00.000Z
901,902,20716,Ferro,FER,ferro,5921432.234257245,18061.01640927,2022-06-22T15:31:24.000Z
902,903,2620,Carbon Protocol,SWTH,switcheo,5915426.16786843,45077.90184932,2018-03-31T00:00:00.000Z
903,904,8992,Cellframe,CELL,cellframe,5889679.488019843,153199.57932479,2021-03-29T00:00:00.000Z
904,905,10103,Lossless,LSS,lossless,5774749.308739566,197782.37482545,2021-05-27T00:00:00.000Z
905,906,2316,DeepBrain Chain,DBC,deepbrain-chain,5710428.1795084635,377190.06466563,2017-12-28T00:00:00.000Z
906,907,24007,Delysium,AGI,delysium,5679434.396750961,938682.73653057,2023-04-11T12:43:21.000Z
907,908,4366,MixMarvel,MIX,mixmarvel,5658337.505483195,235119.40288184,2019-09-02T00:00:00.000Z
908,909,7270,SAFE DEAL,SFD,safe-deal,5630518.036665714,5925.70664294,2020-10-01T00:00:00.000Z
909,910,5522,SENSO,SENSO,senso,5602168.972895934,353505.21950424,2020-05-04T00:00:00.000Z
910,911,11150,DeFine,DFA,define,5518559.123119158,156905.77883795,2021-08-02T00:00:00.000Z
911,912,2861,GoChain,GO,gochain,5493939.757205169,80011.2839592,2018-06-13T00:00:00.000Z
912,913,8438,Hoge Finance,HOGE,hoge-finance,5489478.823482135,27828.90324477,2021-02-12T00:00:00.000Z
913,914,20013,Renewable Energy,RET,ret,5475742.566306975,2019706.22379694,2022-05-07T11:33:25.000Z
914,915,5062,BEPRO Network,BEPRO,bepro-network,5453553.4124198975,325900.87302263,2019-12-20T00:00:00.000Z
915,916,27615,r/FortNiteBR Bricks,BRICK,bricks,5449552.301040506,108865.7198775,2023-07-18T09:26:55.000Z
916,917,8894,Deeper Network,DPR,deeper-network,5411143.972131852,158904.65442275,2021-03-20T00:00:00.000Z
917,918,372,Bytecoin,BCN,bytecoin-bcn,5384727.072123416,34460.81227383,2014-06-17T00:00:00.000Z
918,919,22985,IMPT,IMPT,impt,5350120.933992244,578519.45777136,2022-12-15T14:48:21.000Z
919,920,2643,Sentinel,DVPN,sentinel,5346858.08534103,145635.29698719,2018-04-17T00:00:00.000Z
920,921,7703,MileVerse,MVC,mileverse,5317160.632662365,29015.19834469,2020-11-17T00:00:00.000Z
921,922,4074,ScPrime,SCP,scprime,5315899.07495429,477.01075469,2020-02-13T00:00:00.000Z
922,923,8525,Rai Reflex Index,RAI,rai,5312333.986481463,212406.77681005,2021-02-19T00:00:00.000Z
923,924,19624,Mancium,MANC,mancium,5295466.5557292905,77286.43000987,2022-04-20T02:50:04.000Z
924,925,3854,Unification,FUND,unification,5247631.100720992,48925.94284028,2019-04-11T00:00:00.000Z
925,926,3893,ChangeNOW Token,NOW,now-token,5196281.985180998,266.92719336,2019-04-29T00:00:00.000Z
926,927,2212,Quantstamp,QSP,quantstamp,5128566.288836677,100139.43493821,2017-11-21T00:00:00.000Z
927,928,2677,Linker Coin,LNC,linker-coin,5126649.558986085,0.0,2018-04-25T00:00:00.000Z
928,929,12365,Lovely Inu Finance,LOVELY,lovely-inu,5119980.379218808,1455110.97535043,2021-10-06T01:12:03.000Z
929,930,8034,BioPassport Token,BIOT,biopassport-token,5114574.108860106,394668.83930421,2021-03-03T00:00:00.000Z
930,931,9017,Polkadex,PDEX,polkadex,5097469.689046572,158084.89350037,2021-03-30T00:00:00.000Z
931,932,5423,DSLA Protocol,DSLA,dsla-protocol,5064281.676006209,145101.31974814,2020-04-09T00:00:00.000Z
932,933,11862,Arix,ARIX,arix,5046212.56073078,2067116.00170678,2021-09-13T15:36:35.000Z
933,934,6679,WHALE,WHALE,whale,5040941.224627056,316862.03301692,2020-08-24T00:00:00.000Z
934,935,10803,RealFevr,FEVR,realfevr,5000123.88000714,246245.49480068,2021-07-09T00:00:00.000Z
935,936,7740,Polaris Share,POLA,polaris-share,4970160.02313571,1912127.75358154,2020-11-21T00:00:00.000Z
936,937,8705,Bifrost,BNC,bifrost-bnc,4967449.188799654,103735.94205875,2021-03-06T00:00:00.000Z
937,938,4710,Cere Network,CERE,cere-network,4946342.922174457,355174.1344988,2021-11-08T13:18:17.000Z
938,939,13727,Shiryo,SHIRYO,shiryo-inu,4910063.837706252,7931.8059689,2021-11-02T03:34:29.000Z
939,940,11345,Civilization,CIV,civilization,4816976.6921108365,6957.82252577,2021-08-20T00:00:00.000Z
940,941,3139,DxChain Token,DX,dxchain-token,4778573.429244621,47533.44032406,2018-08-10T00:00:00.000Z
941,942,17073,Affyn,FYN,affyn,4767718.2555414485,554610.180828,2022-01-10T08:05:26.000Z
942,943,23404,PAWSWAP,PAW,pawswap,4728944.071672243,768367.35536323,2023-02-05T17:44:34.000Z
943,944,9741,Solanium,SLIM,solanium,4710165.929179199,631050.77794624,2021-05-12T00:00:00.000Z
944,945,5305,BTSE Token,BTSE,btse,4706140.712527569,560.26965406,2020-03-12T00:00:00.000Z
945,946,2276,Ignis,IGNIS,ignis,4692860.164056671,2951.82023466,2017-12-13T00:00:00.000Z
946,947,10047,EPIK Prime,EPIK,epik-prime,4683747.78726254,266353.56138813,2021-05-25T00:00:00.000Z
947,948,4167,Bitrue Coin,BTR,bitrue-coin,4683098.972775794,3520591.12584981,2019-07-25T00:00:00.000Z
948,949,1681,PRIZM,PZM,prizm,4680525.9946343945,8770.65217056,2017-05-19T00:00:00.000Z
949,950,10421,Torum,XTM,torum,4652386.37934788,111977.98439008,2021-06-14T00:00:00.000Z
950,951,17464,StreamCoin,STRM,stream-coin,4617899.4401990175,7705489.93723179,2022-01-19T08:09:40.000Z
951,952,8708,Big Data Protocol,BDP,big-data-protocol,4607135.372645521,378380.05571296,2021-03-07T00:00:00.000Z
952,953,9938,OpenOcean,OOE,openocean,4538417.059323287,230129.16514347,2021-05-19T00:00:00.000Z
953,954,16481,Kasta,KASTA,kasta,4521741.9891064735,282155.47470334,2021-12-27T05:08:35.000Z
954,955,8144,OVR,OVR,ovr,4515957.435396267,511076.5124647,2020-12-30T00:00:00.000Z
955,956,4003,Zenon,ZNN,zenon,4480948.816793674,4914.86138565,2019-06-12T00:00:00.000Z
956,957,9061,Rainicorn,RAINI,rainicorn,4468387.617649796,0.0,2021-04-01T00:00:00.000Z
957,958,7105,Permission Coin,ASK,permission-coin,4456333.749460487,27235.04850893,2020-09-18T00:00:00.000Z
958,959,17545,Cipher,CPR,cipher-v2,4450844.998777693,469386.40731845,2019-09-13T00:00:00.000Z
959,960,8874,DAFI Protocol,DAFI,dafi-protocol,4438677.4542496335,275123.42220941,2021-03-18T00:00:00.000Z
960,961,21557,Mint Marble,MIM,mint-marble,4418493.348241048,99.25271774,2022-08-25T05:59:54.000Z
961,962,10336,Hamster,HAM,hamster,4395557.967529944,1823949.75143155,2021-06-08T00:00:00.000Z
962,963,2341,SwftCoin,SWFTC,swftcoin,4380033.971009982,1767151.51562147,2018-01-04T00:00:00.000Z
963,964,3936,GNY,GNY,gny,4360079.630245764,75028.65217136,2019-05-14T00:00:00.000Z
964,965,2001,ColossusXT,COLX,colossusxt,4351846.130495168,0.0,2017-09-29T00:00:00.000Z
965,966,3702,Beam,BEAM,beam,4329694.719051477,245003.7869941,2019-01-17T00:00:00.000Z
966,967,3853,MultiVAC,MTV,multivac,4311405.388392266,296081.61030523,2019-04-11T00:00:00.000Z
967,968,1948,Aventus,AVT,aventus,4302537.088910834,157591.10531532,2017-09-06T00:00:00.000Z
968,969,10368,Cryptex Finance,CTX,cryptex-finance,4297346.900451559,115459.07534264,2021-06-09T00:00:00.000Z
969,970,15137,Napoli Fan Token,NAP,napoli-fan-token,4282832.659788865,1067661.90352216,2021-11-24T17:25:40.000Z
970,971,5068,Neutrino Index,XTN,neutrino-usd,4270770.919895603,29962.83056181,2020-01-30T00:00:00.000Z
971,972,13632,Genopets,GENE,genopets,4259387.553447951,33798.01252804,2021-11-18T07:46:00.000Z
972,973,20949,Origin DeFi Governance,OGV,origin-dollar-governance,4255937.969219835,610863.5096513,2022-07-12T08:23:27.000Z
973,974,8422,Pangolin,PNG,pangolin,4227785.561197022,839852.01676421,2021-02-10T00:00:00.000Z
974,975,19152,Carbon Credit,CCT,carbon-credit,4224636.546022382,9.13242641,2022-03-29T10:23:35.000Z
975,976,10334,BabySwap,BABY,babyswap,4184349.6798516754,132463.68001239,2021-06-08T00:00:00.000Z
976,977,4283,BitForex Token,BF,bitforex-token,4172116.4356393833,877759.52632837,2019-08-30T00:00:00.000Z
977,978,11926,Thetan Arena,THG,thetan-arena,4127151.4644168145,356125.96335587,2021-09-16T17:25:22.000Z
978,979,21964,Tectum,TET,tectum,4115714.875874708,608946.07293004,2022-09-27T12:42:35.000Z
979,980,1996,SALT,SALT,salt,4114434.2946951604,39946.12479918,2017-09-29T00:00:00.000Z
980,981,13636,GMCoin,GMCOIN,gmcoin,4104615.9700224143,160272.01148236,2021-11-01T07:32:44.000Z
981,982,2447,Crypterium,CRPT,crpt,4071202.351779082,712092.75689973,2018-01-22T00:00:00.000Z
982,983,9839,blockbank,BBANK,blockbank,4070074.169232985,294414.50034203,2021-05-16T00:00:00.000Z
983,984,8891,Bitcoin Standard Hashrate Token,BTCST,btc-standard-hashrate-token,4067377.4746731967,106613.94673478,2021-03-19T00:00:00.000Z
984,985,8133,Skey Network,SKEY,smartkey,4055955.4071325203,400875.26550265,2020-12-29T00:00:00.000Z
985,986,8917,Shyft Network,SHFT,shyft-network,4052695.068838592,74049.33237419,2021-03-23T00:00:00.000Z
986,987,6554,GamerCoin,GHX,gamercoin,4017742.4330642666,78044.2535677,2020-08-12T00:00:00.000Z
987,988,24476,LimeWire,LMWR,limewire,4005743.287623648,143160.1836493,2023-04-17T05:39:22.000Z
988,989,7637,Trabzonspor Fan Token,TRA,trabzonspor-fan-token,3981432.1114853933,623649.5686515,2020-11-10T00:00:00.000Z
989,990,2748,Oxen,OXEN,oxen,3946315.9806747115,11649.91620245,2018-05-21T00:00:00.000Z
